Time Stamp,Voltage,Current,Temperature,Capacity
2018-11-03 20:10:00,4.08215,-0.15069,38.48802,-0.26887
2018-11-03 20:11:00,4.08182,-0.15325,38.48802,-0.27141
2018-11-03 20:12:00,4.08148,-0.15325,38.48802,-0.27394
2018-11-03 20:13:00,4.08131,-0.15325,38.48802,-0.27647
2018-11-03 20:14:00,4.08098,-0.15325,38.48802,-0.27901
2018-11-03 20:15:00,4.08064,-0.15325,38.48802,-0.28155
2018-11-03 20:16:00,4.08047,-0.15325,38.48802,-0.28408
2018-11-03 20:17:00,4.08013,-0.15325,38.48802,-0.28662
2018-11-03 20:18:00,4.07996,-0.15325,38.48802,-0.28915
2018-11-03 20:19:00,4.07963,-0.15069,38.48802,-0.29169
2018-11-03 20:20:00,4.07929,-0.15325,38.48802,-0.29423
2018-11-03 20:21:00,4.07912,-0.15069,38.48802,-0.29677
2018-11-03 20:22:00,4.07878,-0.15325,38.38286,-0.2993
2018-11-03 20:23:00,4.07862,-0.15325,38.38286,-0.30184
2018-11-03 20:24:00,4.07828,-0.15325,38.48802,-0.30437
2018-11-03 20:25:00,4.07811,-0.15325,38.48802,-0.30691
2018-11-03 20:26:00,4.07777,-0.15325,38.38286,-0.30945
2018-11-03 20:27:00,4.07744,-0.15325,38.48802,-0.31199
2018-11-03 20:28:00,4.07727,-0.15325,38.48802,-0.31452
2018-11-03 20:29:00,4.07693,-0.15325,38.48802,-0.31704
2018-11-03 20:30:00,4.07676,-0.15325,38.48802,-0.31958
2018-11-03 20:31:00,4.07642,-0.15325,38.48802,-0.32211
2018-11-03 20:32:00,4.07626,-0.15069,38.48802,-0.32465
2018-11-03 20:33:00,4.07592,-0.15325,38.48802,-0.32719
2018-11-03 20:34:00,4.07575,-0.15069,38.38286,-0.32972
2018-11-03 20:35:00,4.07541,-0.15069,38.38286,-0.33226
2018-11-03 20:36:00,4.07508,-0.15069,38.48802,-0.3348
2018-11-03 20:37:00,4.07474,-0.15069,38.48802,-0.33734
2018-11-03 20:38:00,4.07457,-0.15069,38.48802,-0.33988
2018-11-03 20:39:00,4.07423,-0.15325,38.48802,-0.34241
2018-11-03 20:40:00,4.0739,-0.15069,38.48802,-0.34495
2018-11-03 20:41:00,4.07373,-0.15325,38.48802,-0.34749
2018-11-03 20:42:00,4.07339,-0.15069,38.48802,-0.35002
2018-11-03 20:43:00,4.07305,-0.15069,38.38286,-0.35256
2018-11-03 20:44:00,4.07272,-0.15325,38.38286,-0.3551
2018-11-03 20:45:00,4.07255,-0.15325,38.48802,-0.35764
2018-11-03 20:46:00,4.07221,-0.15325,38.48802,-0.36017
2018-11-03 20:47:00,4.07187,-0.15069,38.48802,-0.36271
2018-11-03 20:48:00,4.07154,-0.15325,38.59318,-0.36525
2018-11-03 20:49:00,4.0712,-0.15325,38.48802,-0.36778
2018-11-03 20:50:00,4.07086,-0.15325,38.48802,-0.37031
2018-11-03 20:51:00,4.07036,-0.15069,38.38286,-0.37285
2018-11-03 20:52:00,4.07002,-0.15325,38.38286,-0.37538
2018-11-03 20:53:00,4.06968,-0.15325,38.48802,-0.37792
2018-11-03 20:54:00,4.06934,-0.15069,38.48802,-0.38045
2018-11-03 20:55:00,4.06901,-0.15325,38.48802,-0.38298
2018-11-03 20:56:00,4.0685,-0.15069,38.48802,-0.38552
2018-11-03 20:57:00,4.06816,-0.15325,38.48802,-0.38806
2018-11-03 20:58:00,4.06766,-0.15325,38.38286,-0.3906
2018-11-03 20:59:00,4.06732,-0.15069,38.38286,-0.39314
2018-11-03 21:00:00,4.06682,-0.15069,38.38286,-0.39567
2018-11-03 21:01:00,4.06648,-0.15069,38.48802,-0.3982
2018-11-03 21:02:00,4.06597,-0.15069,38.48802,-0.40074
2018-11-03 21:03:00,4.06547,-0.15069,38.48802,-0.40328
2018-11-03 21:04:00,4.06496,-0.15325,38.48802,-0.40582
2018-11-03 21:05:00,4.06462,-0.15325,38.38286,-0.40835
2018-11-03 21:06:00,4.06395,-0.15069,38.48802,-0.41088
2018-11-03 21:07:00,4.06344,-0.15325,38.48802,-0.4134
2018-11-03 21:08:00,4.06294,-0.15325,38.38286,-0.41594
2018-11-03 21:09:00,4.06243,-0.15325,38.48802,-0.41848
2018-11-03 21:10:00,4.06176,-0.15325,38.48802,-0.42101
2018-11-03 21:11:00,4.06125,-0.15325,38.38286,-0.42354
2018-11-03 21:12:00,4.06058,-0.15069,38.48802,-0.42608
2018-11-03 21:13:00,4.06007,-0.15325,38.38286,-0.42862
2018-11-03 21:14:00,4.0594,-0.15325,38.38286,-0.43115
2018-11-03 21:15:00,4.05889,-0.15325,38.38286,-0.43369
2018-11-03 21:16:00,4.05822,-0.15069,38.48802,-0.43624
2018-11-03 21:17:00,4.05755,-0.15069,38.38286,-0.43877
2018-11-03 21:18:00,4.05687,-0.15325,38.48802,-0.44131
2018-11-03 21:19:00,4.0562,-0.15325,38.38286,-0.44384
2018-11-03 21:20:00,4.05552,-0.15325,38.48802,-0.44637
2018-11-03 21:21:00,4.05485,-0.15325,38.38286,-0.44891
2018-11-03 21:22:00,4.05417,-0.15069,38.38286,-0.45144
2018-11-03 21:23:00,4.0535,-0.15325,38.38286,-0.45397
2018-11-03 21:24:00,4.05283,-0.15069,38.38286,-0.45651
2018-11-03 21:25:00,4.05215,-0.15069,38.48802,-0.45904
2018-11-03 21:26:00,4.05131,-0.15069,38.48802,-0.46157
2018-11-03 21:27:00,4.05063,-0.15325,38.48802,-0.46411
2018-11-03 21:28:00,4.04979,-0.15325,38.48802,-0.46665
2018-11-03 21:29:00,4.04912,-0.15325,38.48802,-0.46918
2018-11-03 21:30:00,4.04827,-0.15069,38.38286,-0.47172
2018-11-03 21:31:00,4.0476,-0.15325,38.38286,-0.47426
2018-11-03 21:32:00,4.04676,-0.15325,38.48802,-0.4768
2018-11-03 21:33:00,4.04608,-0.15325,38.48802,-0.47933
2018-11-03 21:34:00,4.04524,-0.15325,38.48802,-0.48187
2018-11-03 21:35:00,4.0444,-0.15069,38.38286,-0.4844
2018-11-03 21:36:00,4.04356,-0.15325,38.48802,-0.48693
2018-11-03 21:37:00,4.04288,-0.15069,38.48802,-0.48947
2018-11-03 21:38:00,4.04204,-0.15069,38.48802,-0.492
2018-11-03 21:39:00,4.0412,-0.15325,38.59318,-0.49454
2018-11-03 21:40:00,4.04035,-0.15325,38.48802,-0.49708
2018-11-03 21:41:00,4.03951,-0.15325,38.48802,-0.49961
2018-11-03 21:42:00,4.03867,-0.15069,38.38286,-0.50215
2018-11-03 21:43:00,4.03782,-0.15325,38.48802,-0.50468
2018-11-03 21:44:00,4.03698,-0.15069,38.48802,-0.50722
2018-11-03 21:45:00,4.03614,-0.15325,38.48802,-0.50975
2018-11-03 21:46:00,4.0353,-0.15069,38.48802,-0.51229
2018-11-03 21:47:00,4.03445,-0.15069,38.48802,-0.51483
2018-11-03 21:48:00,4.03361,-0.15325,38.48802,-0.51737
2018-11-03 21:49:00,4.0326,-0.15069,38.48802,-0.51991
2018-11-03 21:50:00,4.03176,-0.15325,38.38286,-0.52244
2018-11-03 21:51:00,4.03091,-0.15069,38.48802,-0.52498
2018-11-03 21:52:00,4.03007,-0.15325,38.38286,-0.52752
2018-11-03 21:53:00,4.02906,-0.15325,38.48802,-0.53005
2018-11-03 21:54:00,4.02822,-0.15069,38.48802,-0.53259
2018-11-03 21:55:00,4.02737,-0.15325,38.59318,-0.53512
2018-11-03 21:56:00,4.02636,-0.15069,38.48802,-0.53765
2018-11-03 21:57:00,4.02552,-0.15325,38.48802,-0.54019
2018-11-03 21:58:00,4.02451,-0.15325,38.48802,-0.54273
2018-11-03 21:59:00,4.02367,-0.15069,38.48802,-0.54527
2018-11-03 22:00:00,4.02282,-0.15325,38.38286,-0.5478
2018-11-03 22:01:00,4.02181,-0.15325,38.48802,-0.55033
2018-11-03 22:02:00,4.02097,-0.15069,38.48802,-0.55287
2018-11-03 22:03:00,4.01996,-0.15325,38.48802,-0.55541
2018-11-03 22:04:00,4.01911,-0.15069,38.48802,-0.55794
2018-11-03 22:05:00,4.0181,-0.15325,38.38286,-0.56048
2018-11-03 22:06:00,4.01709,-0.15069,38.48802,-0.56301
2018-11-03 22:07:00,4.01625,-0.15069,38.48802,-0.56555
2018-11-03 22:08:00,4.01524,-0.15069,38.48802,-0.56808
2018-11-03 22:09:00,4.01423,-0.15069,38.48802,-0.57062
2018-11-03 22:10:00,4.01338,-0.15069,38.48802,-0.57315
2018-11-03 22:11:00,4.01237,-0.15325,38.48802,-0.57569
2018-11-03 22:12:00,4.01153,-0.15325,38.48802,-0.57822
2018-11-03 22:13:00,4.01052,-0.15325,38.38286,-0.58076
2018-11-03 22:14:00,4.00967,-0.15325,38.48802,-0.5833
2018-11-03 22:15:00,4.00866,-0.15325,38.59318,-0.58582
2018-11-03 22:16:00,4.00765,-0.15325,38.48802,-0.58836
2018-11-03 22:17:00,4.00664,-0.15325,38.48802,-0.59089
2018-11-03 22:18:00,4.0058,-0.15069,38.48802,-0.59343
2018-11-03 22:19:00,4.00479,-0.15069,38.48802,-0.59597
2018-11-03 22:20:00,4.00378,-0.15325,38.38286,-0.5985
2018-11-03 22:21:00,4.00276,-0.15069,38.48802,-0.60104
2018-11-03 22:22:00,4.00192,-0.15069,38.48802,-0.60358
2018-11-03 22:23:00,4.00091,-0.15069,38.48802,-0.60611
2018-11-03 22:24:00,3.9999,-0.15325,38.38286,-0.60865
2018-11-03 22:25:00,3.99906,-0.15325,38.38286,-0.61118
2018-11-03 22:26:00,3.99804,-0.15325,38.48802,-0.61371
2018-11-03 22:27:00,3.99703,-0.15325,38.38286,-0.61625
2018-11-03 22:28:00,3.99619,-0.15069,38.48802,-0.61879
2018-11-03 22:29:00,3.99518,-0.15069,38.48802,-0.62133
2018-11-03 22:30:00,3.99417,-0.15069,38.48802,-0.62387
2018-11-03 22:31:00,3.99316,-0.15325,38.48802,-0.6264
2018-11-03 22:32:00,3.99231,-0.15069,38.48802,-0.62894
2018-11-03 22:33:00,3.9913,-0.15325,38.48802,-0.63148
2018-11-03 22:34:00,3.99029,-0.15069,38.48802,-0.63401
2018-11-03 22:35:00,3.98945,-0.15069,38.48802,-0.63655
2018-11-03 22:36:00,3.98844,-0.15325,38.48802,-0.63908
2018-11-03 22:37:00,3.98759,-0.15325,38.48802,-0.64163
2018-11-03 22:38:00,3.98658,-0.15069,38.48802,-0.64417
2018-11-03 22:39:00,3.98557,-0.15325,38.48802,-0.64672
2018-11-03 22:40:00,3.98473,-0.15325,38.48802,-0.64926
2018-11-03 22:41:00,3.98372,-0.15325,38.38286,-0.6518
2018-11-03 22:42:00,3.98271,-0.15325,38.48802,-0.65434
2018-11-03 22:43:00,3.98186,-0.15069,38.48802,-0.65687
2018-11-03 22:44:00,3.98085,-0.15069,38.48802,-0.65941
2018-11-03 22:45:00,3.98001,-0.15069,38.48802,-0.66195
2018-11-03 22:46:00,3.979,-0.15325,38.48802,-0.66449
2018-11-03 22:47:00,3.97815,-0.15325,38.59318,-0.66703
2018-11-03 22:48:00,3.97714,-0.15069,38.48802,-0.66957
2018-11-03 22:49:00,3.9763,-0.15069,38.59318,-0.67211
2018-11-03 22:50:00,3.97529,-0.15069,38.48802,-0.67464
2018-11-03 22:51:00,3.97445,-0.15325,38.59318,-0.67718
2018-11-03 22:52:00,3.97343,-0.15325,38.38286,-0.67971
2018-11-03 22:53:00,3.97259,-0.15069,38.48802,-0.68224
2018-11-03 22:54:00,3.97158,-0.15325,38.48802,-0.68478
2018-11-03 22:55:00,3.97074,-0.15325,38.48802,-0.68731
2018-11-03 22:56:00,3.96973,-0.15325,38.48802,-0.68984
2018-11-03 22:57:00,3.96888,-0.15069,38.48802,-0.69239
2018-11-03 22:58:00,3.96804,-0.15069,38.48802,-0.69492
2018-11-03 22:59:00,3.96703,-0.15069,38.48802,-0.69746
2018-11-03 23:00:00,3.96619,-0.15325,38.48802,-0.7
2018-11-03 23:01:00,3.96534,-0.15325,38.48802,-0.70254
2018-11-03 23:02:00,3.9645,-0.15325,38.48802,-0.70508
2018-11-03 23:03:00,3.96349,-0.15325,38.48802,-0.70761
2018-11-03 23:04:00,3.96265,-0.15069,38.38286,-0.71015
2018-11-03 23:05:00,3.9618,-0.15325,38.48802,-0.71268
2018-11-03 23:06:00,3.96079,-0.15325,38.48802,-0.71522
2018-11-03 23:07:00,3.95995,-0.15069,38.48802,-0.71776
2018-11-03 23:08:00,3.95911,-0.15325,38.48802,-0.72029
2018-11-03 23:09:00,3.95826,-0.15325,38.48802,-0.72283
2018-11-03 23:10:00,3.95742,-0.15325,38.69834,-0.72535
2018-11-03 23:11:00,3.95641,-0.15325,38.59318,-0.72789
2018-11-03 23:12:00,3.95557,-0.15069,38.59318,-0.73043
2018-11-03 23:13:00,3.95472,-0.15325,38.48802,-0.73296
2018-11-03 23:14:00,3.95388,-0.15325,38.59318,-0.73549
2018-11-03 23:15:00,3.95304,-0.15069,38.48802,-0.73802
2018-11-03 23:16:00,3.9522,-0.15325,38.48802,-0.74055
2018-11-03 23:17:00,3.95135,-0.15069,38.48802,-0.74307
2018-11-03 23:18:00,3.95051,-0.15069,38.59318,-0.74561
2018-11-03 23:19:00,3.94967,-0.15069,38.48802,-0.74814
2018-11-03 23:20:00,3.94883,-0.15325,38.48802,-0.75068
2018-11-03 23:21:00,3.94798,-0.15325,38.59318,-0.75322
2018-11-03 23:22:00,3.94714,-0.15069,38.59318,-0.75575
2018-11-03 23:23:00,3.94647,-0.15325,38.48802,-0.7583
2018-11-03 23:24:00,3.94562,-0.15325,38.59318,-0.76083
2018-11-03 23:25:00,3.94478,-0.15325,38.48802,-0.76337
2018-11-03 23:26:00,3.94394,-0.15325,38.59318,-0.7659
2018-11-03 23:27:00,3.94309,-0.15069,38.59318,-0.76845
2018-11-03 23:28:00,3.94225,-0.15069,38.59318,-0.77098
2018-11-03 23:29:00,3.94141,-0.15069,38.48802,-0.77352
2018-11-03 23:30:00,3.94073,-0.15325,38.48802,-0.77606
2018-11-03 23:31:00,3.93989,-0.15325,38.48802,-0.7786
2018-11-03 23:32:00,3.93905,-0.15325,38.59318,-0.78112
2018-11-03 23:33:00,3.93837,-0.15069,38.59318,-0.78366
2018-11-03 23:34:00,3.93753,-0.15069,38.48802,-0.78619
2018-11-03 23:35:00,3.93669,-0.15325,38.48802,-0.78873
2018-11-03 23:36:00,3.93601,-0.15069,38.59318,-0.79126
2018-11-03 23:37:00,3.93517,-0.15325,38.48802,-0.7938
2018-11-03 23:38:00,3.93433,-0.15069,38.59318,-0.79633
2018-11-03 23:39:00,3.93365,-0.15325,38.59318,-0.79887
2018-11-03 23:40:00,3.93281,-0.15325,38.59318,-0.8014
2018-11-03 23:41:00,3.93214,-0.15325,38.48802,-0.80392
2018-11-03 23:42:00,3.93129,-0.15325,38.48802,-0.80645
2018-11-03 23:43:00,3.93045,-0.15325,38.59318,-0.80899
2018-11-03 23:44:00,3.92978,-0.15069,38.59318,-0.81152
2018-11-03 23:45:00,3.92894,-0.15069,38.59318,-0.81406
2018-11-03 23:46:00,3.92826,-0.15325,38.69834,-0.81659
2018-11-03 23:47:00,3.92742,-0.15069,38.59318,-0.81913
2018-11-03 23:48:00,3.92674,-0.15325,38.59318,-0.82167
2018-11-03 23:49:00,3.92607,-0.15069,38.59318,-0.82421
2018-11-03 23:50:00,3.92523,-0.15069,38.59318,-0.82674
2018-11-03 23:51:00,3.92455,-0.15069,38.48802,-0.82928
2018-11-03 23:52:00,3.92388,-0.15069,38.48802,-0.83182
2018-11-03 23:53:00,3.92304,-0.15069,38.48802,-0.83435
2018-11-03 23:54:00,3.92236,-0.15069,38.59318,-0.8369
2018-11-03 23:55:00,3.92152,-0.15069,38.59318,-0.83944
2018-11-03 23:56:00,3.92084,-0.15325,38.48802,-0.84198
2018-11-03 23:57:00,3.92017,-0.15069,38.48802,-0.84452
2018-11-03 23:58:00,3.91933,-0.15325,38.48802,-0.84705
2018-11-03 23:59:00,3.91865,-0.15325,38.48802,-0.84959
2018-11-04 00:00:00,3.91798,-0.15069,38.48802,-0.85213
2018-11-04 00:01:00,3.91714,-0.15325,38.48802,-0.85467
2018-11-04 00:02:00,3.91646,-0.15325,38.59318,-0.8572
2018-11-04 00:03:00,3.91579,-0.15069,38.59318,-0.85973
2018-11-04 00:04:00,3.91511,-0.15325,38.48802,-0.86226
2018-11-04 00:05:00,3.91427,-0.15325,38.48802,-0.8648
2018-11-04 00:06:00,3.9136,-0.15325,38.59318,-0.86734
2018-11-04 00:07:00,3.91292,-0.15069,38.48802,-0.86987
2018-11-04 00:08:00,3.91208,-0.15325,38.48802,-0.87241
2018-11-04 00:09:00,3.9114,-0.15069,38.59318,-0.87495
2018-11-04 00:10:00,3.91073,-0.15325,38.59318,-0.87749
2018-11-04 00:11:00,3.91006,-0.15325,38.59318,-0.88003
2018-11-04 00:12:00,3.90921,-0.15325,38.59318,-0.88257
2018-11-04 00:13:00,3.90854,-0.15325,38.48802,-0.8851
2018-11-04 00:14:00,3.90787,-0.15325,38.48802,-0.88764
2018-11-04 00:15:00,3.90719,-0.15069,38.48802,-0.89018
2018-11-04 00:16:00,3.90635,-0.15069,38.48802,-0.89271
2018-11-04 00:17:00,3.90567,-0.15069,38.48802,-0.89525
2018-11-04 00:18:00,3.905,-0.15325,38.59318,-0.89779
2018-11-04 00:19:00,3.90433,-0.15325,38.59318,-0.90032
2018-11-04 00:20:00,3.90365,-0.15325,38.48802,-0.90286
2018-11-04 00:21:00,3.90298,-0.15325,38.48802,-0.90539
2018-11-04 00:22:00,3.90213,-0.15069,38.59318,-0.90793
2018-11-04 00:23:00,3.90146,-0.15069,38.59318,-0.91047
2018-11-04 00:24:00,3.90079,-0.15325,38.48802,-0.913
2018-11-04 00:25:00,3.89994,-0.15325,38.48802,-0.91553
2018-11-04 00:26:00,3.89927,-0.15325,38.59318,-0.91807
2018-11-04 00:27:00,3.89859,-0.15069,38.59318,-0.92059
2018-11-04 00:28:00,3.89792,-0.15325,38.48802,-0.92313
2018-11-04 00:29:00,3.89708,-0.15069,38.48802,-0.92567
2018-11-04 00:30:00,3.8964,-0.15325,38.59318,-0.92821
2018-11-04 00:31:00,3.89573,-0.15069,38.59318,-0.93075
2018-11-04 00:32:00,3.89489,-0.15325,38.59318,-0.93328
2018-11-04 00:33:00,3.89421,-0.15069,38.59318,-0.93582
2018-11-04 00:34:00,3.89354,-0.15069,38.48802,-0.93836
2018-11-04 00:35:00,3.89286,-0.15069,38.48802,-0.94089
2018-11-04 00:36:00,3.89202,-0.15069,38.59318,-0.94342
2018-11-04 00:37:00,3.89135,-0.15325,38.48802,-0.94596
2018-11-04 00:38:00,3.89067,-0.15325,38.59318,-0.9485
2018-11-04 00:39:00,3.88983,-0.15069,38.38286,-0.95103
2018-11-04 00:40:00,3.88916,-0.15325,38.48802,-0.95356
2018-11-04 00:41:00,3.88831,-0.15069,38.48802,-0.95609
2018-11-04 00:42:00,3.88764,-0.15325,38.48802,-0.95862
2018-11-04 00:43:00,3.8868,-0.15325,38.59318,-0.96116
2018-11-04 00:44:00,3.88612,-0.15325,38.48802,-0.9637
2018-11-04 00:45:00,3.88528,-0.15325,38.59318,-0.96623
2018-11-04 00:46:00,3.88444,-0.15069,38.59318,-0.96877
2018-11-04 00:47:00,3.88376,-0.15325,38.59318,-0.97131
2018-11-04 00:48:00,3.88292,-0.15325,38.48802,-0.97384
2018-11-04 00:49:00,3.88224,-0.15325,38.48802,-0.97638
2018-11-04 00:50:00,3.8814,-0.15325,38.48802,-0.97891
2018-11-04 00:51:00,3.88056,-0.15325,38.59318,-0.98145
2018-11-04 00:52:00,3.87972,-0.15069,38.59318,-0.98398
2018-11-04 00:53:00,3.87887,-0.15325,38.59318,-0.98652
2018-11-04 00:54:00,3.87803,-0.15069,38.48802,-0.98905
2018-11-04 00:55:00,3.87719,-0.15069,38.59318,-0.99159
2018-11-04 00:56:00,3.87634,-0.15325,38.48802,-0.99413
2018-11-04 00:57:00,3.8755,-0.15069,38.59318,-0.99666
2018-11-04 00:58:00,3.87466,-0.15325,38.59318,-0.99919
2018-11-04 00:59:00,3.87382,-0.15325,38.48802,-1.00172
2018-11-04 01:00:00,3.87281,-0.15325,38.48802,-1.00426
2018-11-04 01:01:00,3.87196,-0.15325,38.48802,-1.00679
2018-11-04 01:02:00,3.87112,-0.15325,38.59318,-1.00933
