Time Stamp,Voltage,Current,Temperature,Capacity
2018-11-13 21:03:00,3.84462,2.99853,24.6071,0.99952
2018-11-13 21:04:00,3.86266,2.99853,24.71226,1.04949
2018-11-13 21:05:00,3.88154,2.99853,24.6071,1.09947
2018-11-13 21:06:00,3.90058,2.99853,24.81741,1.14945
2018-11-13 21:07:00,3.9198,2.99853,24.81741,1.19943
2018-11-13 21:08:00,3.93868,2.99853,24.71226,1.24941
2018-11-13 21:09:00,3.95722,2.99853,24.6071,1.29939
2018-11-13 21:10:00,3.97526,2.99853,24.71226,1.34936
2018-11-13 21:11:00,3.99245,2.99853,24.92257,1.39934
2018-11-13 21:12:00,4.00948,3.00108,24.71226,1.44932
2018-11-13 21:13:00,4.02616,2.99853,24.71226,1.4993
2018-11-13 21:14:00,4.04285,2.99853,24.71226,1.54927
2018-11-13 21:15:00,4.05971,2.99853,25.02773,1.59925
2018-11-13 21:16:00,4.07707,2.99853,24.81741,1.64923
2018-11-13 21:17:00,4.09578,2.99853,24.71226,1.6992
2018-11-13 21:18:00,4.11584,2.99853,24.71226,1.74918
2018-11-13 21:19:00,4.13708,2.99853,24.92257,1.79916
2018-11-13 21:20:00,4.15899,2.99853,25.02773,1.84913
2018-11-13 21:21:00,4.18124,2.99853,24.81741,1.89911
2018-11-13 21:22:00,4.19995,2.8887,24.6071,1.94897
2018-11-13 21:23:00,4.19995,2.48771,24.92257,1.99337
2018-11-13 21:24:00,4.19995,2.24762,24.92257,2.0327
2018-11-13 21:25:00,4.19979,2.06628,24.81741,2.06855
2018-11-13 21:26:00,4.19979,1.9258,24.6071,2.10177
2018-11-13 21:27:00,4.19979,1.80831,24.39678,2.13286
2018-11-13 21:28:00,4.19979,1.70615,24.6071,2.16214
2018-11-13 21:29:00,4.19979,1.61675,24.71226,2.18983
2018-11-13 21:30:00,4.19979,1.52991,24.50194,2.21605
2018-11-13 21:31:00,4.19979,1.44307,24.29162,2.24083
2018-11-13 21:32:00,4.19979,1.35879,24.0813,2.2642
2018-11-13 21:33:00,4.19979,1.27706,24.18646,2.28618
2018-11-13 21:34:00,4.19979,1.19788,24.29162,2.30681
2018-11-13 21:35:00,4.19979,1.11615,24.29162,2.32606
2018-11-13 21:36:00,4.19979,1.02931,24.18646,2.34393
2018-11-13 21:37:00,4.19979,0.94502,23.97615,2.36039
2018-11-13 21:38:00,4.19979,0.86329,24.0813,2.37548
2018-11-13 21:39:00,4.19979,0.78667,24.0813,2.38921
2018-11-13 21:40:00,4.19979,0.71004,23.97615,2.40168
2018-11-13 21:41:00,4.19979,0.64364,23.97615,2.41294
2018-11-13 21:42:00,4.19979,0.57468,23.97615,2.42307
2018-11-13 21:43:00,4.19979,0.51338,23.97615,2.43212
2018-11-13 21:44:00,4.19979,0.45463,23.87099,2.44019
2018-11-13 21:45:00,4.19979,0.4061,23.87099,2.44736
2018-11-13 21:46:00,4.19979,0.36013,23.87099,2.45374
2018-11-13 21:47:00,4.19979,0.32182,23.76583,2.45941
2018-11-13 21:48:00,4.19979,0.28606,23.87099,2.46447
2018-11-13 21:49:00,4.19979,0.25541,23.97615,2.46898
2018-11-13 21:50:00,4.19979,0.22732,23.87099,2.47298
2018-11-13 21:51:00,4.19979,0.20177,23.87099,2.47655
2018-11-13 21:52:00,4.19979,0.18134,23.87099,2.47973
2018-11-13 21:53:00,4.19979,0.16091,23.76583,2.48258
2018-11-13 21:54:00,4.19979,0.14558,23.87099,2.48514
2018-11-13 21:55:00,4.19979,0.13281,23.87099,2.48746
2018-11-13 21:56:00,4.19979,0.12004,23.87099,2.48955
2018-11-13 21:57:00,4.19979,0.10727,23.76583,2.49145
2018-11-13 21:58:00,4.19979,0.09961,23.76583,2.49318
2018-11-13 21:59:00,4.19979,0.08939,23.76583,2.49473
2018-11-13 22:00:00,4.19979,0.08173,23.76583,2.49616
2018-11-13 22:01:00,4.19979,0.07407,23.66067,2.49746
2018-11-13 22:02:00,4.19979,0.06896,23.66067,2.49866
2018-11-13 22:03:00,4.19979,0.06641,23.87099,2.49977
2018-11-13 22:04:00,4.19979,0.0613,23.87099,2.50082
2018-11-13 22:05:00,4.19979,0.05364,23.76583,2.50178
2018-11-13 22:06:00,4.19979,0.04853,23.66067,2.50266
2018-11-13 22:07:00,4.19692,0.0,23.66067,2.50266
2018-11-13 22:08:00,4.19591,0.0,17.246,2.50266
2018-11-13 22:09:00,4.19507,0.0,14.72219,2.50266
2018-11-13 22:10:00,4.19422,0.0,12.9345,2.50266
2018-11-13 22:11:00,4.19355,0.0,12.19839,2.50266
2018-11-13 22:12:00,4.19321,0.0,11.77776,2.50266
2018-11-13 22:13:00,4.19271,0.0,11.1468,2.50266
2018-11-13 22:14:00,4.19254,0.0,10.72617,2.50266
2018-11-13 22:15:00,4.1922,0.0,10.51585,2.50266
2018-11-13 22:16:00,4.19186,0.0,10.30554,2.50266
2018-11-13 22:17:00,4.19169,0.0,9.99006,2.50266
2018-11-13 22:18:00,4.19153,0.0,9.8849,2.50266
2018-11-13 22:19:00,4.19136,0.0,9.67458,2.50266
2018-11-13 22:20:00,4.19119,0.0,9.56943,2.50266
2018-11-13 22:21:00,4.19102,0.0,9.46427,2.50266
2018-11-13 22:22:00,4.19102,0.0,9.35911,2.50266
2018-11-13 22:23:00,4.19085,0.0,9.35911,2.50266
2018-11-13 22:24:00,4.19068,0.0,9.46427,2.50266
2018-11-13 22:25:00,4.19051,0.0,9.35911,2.50266
2018-11-13 22:26:00,4.19035,0.0,9.25395,2.50266
2018-11-13 22:27:00,4.19035,0.0,9.35911,2.50266
2018-11-13 22:28:00,4.19018,0.0,9.14879,2.50266
2018-11-13 22:29:00,4.19018,0.0,9.14879,2.50266
2018-11-13 22:30:00,4.19001,0.0,9.14879,2.50266
2018-11-13 22:31:00,4.19001,0.0,9.14879,2.50266
2018-11-13 22:32:00,4.18984,0.0,9.04363,2.50266
2018-11-13 22:33:00,4.18967,0.0,9.14879,2.50266
2018-11-13 22:34:00,4.18967,0.0,9.25395,2.50266
2018-11-13 22:35:00,4.18967,0.0,9.04363,2.50266
2018-11-13 22:36:00,4.1895,0.0,9.14879,2.50266
2018-11-13 22:37:00,4.1895,0.0,9.25395,2.50266
2018-11-13 22:38:00,4.18933,0.0,8.93848,2.50266
2018-11-13 22:39:00,4.18933,0.0,9.04363,2.50266
2018-11-13 22:40:00,4.18917,0.0,9.14879,2.50266
2018-11-13 22:41:00,4.18917,0.0,9.14879,2.50266
2018-11-13 22:42:00,4.189,0.0,8.93848,2.50266
2018-11-13 22:43:00,4.189,0.0,9.04363,2.50266
2018-11-13 22:44:00,4.189,0.0,9.14879,2.50266
2018-11-13 22:45:00,4.18883,0.0,9.14879,2.50266
2018-11-13 22:46:00,4.18883,0.0,9.04363,2.50266
2018-11-13 22:47:00,4.18866,0.0,8.93848,2.50266
2018-11-13 22:48:00,4.18866,0.0,9.04363,2.50266
2018-11-13 22:49:00,4.18849,0.0,9.25395,2.50266
2018-11-13 22:50:00,4.18849,0.0,9.14879,2.50266
2018-11-13 22:51:00,4.18849,0.0,9.04363,2.50266
2018-11-13 22:52:00,4.18849,0.0,8.93848,2.50266
2018-11-13 22:53:00,4.18832,0.0,8.93848,2.50266
2018-11-13 22:54:00,4.18832,0.0,9.14879,2.50266
2018-11-13 22:55:00,4.18815,0.0,9.14879,2.50266
2018-11-13 22:56:00,4.18815,0.0,8.93848,2.50266
2018-11-13 22:57:00,4.18815,0.0,9.04363,2.50266
2018-11-13 22:58:00,4.18815,0.0,9.04363,2.50266
2018-11-13 22:59:00,4.18799,0.0,9.04363,2.50266
2018-11-13 23:00:00,4.18799,0.0,9.04363,2.50266
2018-11-13 23:01:00,4.18799,0.0,9.04363,2.50266
2018-11-13 23:02:00,4.18782,0.0,9.04363,2.50266
2018-11-13 23:03:00,4.18782,0.0,8.93848,2.50266
2018-11-13 23:04:00,4.18765,0.0,9.14879,2.50266
2018-11-13 23:05:00,4.18765,0.0,9.14879,2.50266
2018-11-13 23:06:00,4.18765,0.0,9.04363,2.50266
2018-11-13 23:07:00,4.18765,0.0,8.93848,2.50266
2018-11-14 01:08:00,3.23593,0.0,10.62101,0.0
2018-11-14 01:09:00,3.23661,0.0,13.67061,0.0
2018-11-14 01:10:00,3.23694,0.0,17.03568,0.0
2018-11-14 01:11:00,3.23728,0.0,20.08528,0.0
2018-11-14 01:12:00,3.23762,0.0,22.08329,0.0
2018-11-14 01:13:00,3.23829,0.0,21.24202,0.0
2018-11-14 01:14:00,3.2393,0.0,21.13686,0.0
2018-11-14 01:15:00,3.24015,0.0,21.66266,0.0
2018-11-14 01:16:00,3.24116,0.0,22.29361,0.0
2018-11-14 01:17:00,3.242,0.0,23.02972,0.0
2018-11-14 01:18:00,3.24301,0.0,23.24004,0.0
2018-11-14 01:19:00,3.24386,0.0,23.13488,0.0
2018-11-14 01:20:00,3.2447,0.0,23.02972,0.0
2018-11-14 01:21:00,3.24571,0.0,22.92456,0.0
2018-11-14 01:22:00,3.24638,0.0,23.13488,0.0
2018-11-14 01:23:00,3.24723,0.0,23.34519,0.0
2018-11-14 01:24:00,3.2479,0.0,23.45035,0.0
2018-11-14 01:25:00,3.24858,0.0,23.55551,0.0
2018-11-14 01:26:00,3.24925,0.0,23.55551,0.0
2018-11-14 01:27:00,3.24992,0.0,23.45035,0.0
2018-11-14 01:28:00,3.2506,0.0,23.55551,0.0
2018-11-14 01:29:00,3.2511,0.0,23.45035,0.0
2018-11-14 01:30:00,3.25178,0.0,23.66067,0.0
2018-11-14 01:31:00,3.25228,0.0,23.66067,0.0
2018-11-14 01:32:00,3.25279,0.0,23.76583,0.0
2018-11-14 01:33:00,3.2533,0.0,23.66067,0.0
2018-11-14 01:34:00,3.2538,0.0,23.66067,0.0
2018-11-14 01:35:00,3.25431,0.0,23.66067,0.0
2018-11-14 01:36:00,3.25481,0.0,23.66067,0.0
2018-11-14 01:37:00,3.25515,0.0,23.66067,0.0
2018-11-14 01:38:00,3.25549,0.0,23.55551,0.0
2018-11-14 01:39:00,3.25599,0.0,23.66067,0.0
2018-11-14 01:40:00,3.25633,0.0,23.55551,0.0
2018-11-14 01:41:00,3.25684,0.0,23.66067,0.0
2018-11-14 01:42:00,3.25717,0.0,23.66067,0.0
2018-11-14 01:43:00,3.25751,0.0,23.66067,0.0
2018-11-14 01:44:00,3.25785,0.0,23.55551,0.0
2018-11-14 01:45:00,3.25818,0.0,23.66067,0.0
2018-11-14 01:46:00,3.25852,0.0,23.55551,0.0
2018-11-14 01:47:00,3.25886,0.0,23.66067,0.0
2018-11-14 01:48:00,3.2592,0.0,23.66067,0.0
2018-11-14 01:49:00,3.25953,0.0,23.55551,0.0
2018-11-14 01:50:00,3.25987,0.0,23.66067,0.0
2018-11-14 01:51:00,3.26004,0.0,23.66067,0.0
2018-11-14 01:52:00,3.26038,0.0,23.66067,0.0
2018-11-14 01:53:00,3.26071,0.0,23.66067,0.0
2018-11-14 01:54:00,3.26088,0.0,23.76583,0.0
2018-11-14 01:55:00,3.26122,0.0,23.76583,0.0
2018-11-14 01:56:00,3.26139,0.0,23.66067,0.0
2018-11-14 01:57:00,3.26172,0.0,23.55551,0.0
2018-11-14 01:58:00,3.26206,0.0,23.76583,0.0
2018-11-14 01:59:00,3.26223,0.0,23.87099,0.0
2018-11-14 02:00:00,3.2624,0.0,23.55551,0.0
2018-11-14 02:01:00,3.26274,0.0,23.55551,0.0
2018-11-14 02:02:00,3.2629,0.0,23.76583,0.0
2018-11-14 02:03:00,3.26324,0.0,23.87099,0.0
2018-11-14 02:04:00,3.26341,0.0,23.76583,0.0
2018-11-14 02:05:00,3.26375,0.0,23.66067,0.0
2018-11-14 02:06:00,3.26391,0.0,23.76583,0.0
2018-11-14 02:07:00,3.26408,0.0,23.97615,0.0
2018-11-14 02:08:00,3.50648,2.99853,23.76583,0.04998
2018-11-14 02:09:00,3.55486,3.00108,23.66067,0.09996
2018-11-14 02:10:00,3.58082,2.99853,24.0813,0.14994
2018-11-14 02:11:00,3.60492,2.99853,24.29162,0.19992
2018-11-14 02:12:00,3.62667,2.99853,24.18646,0.24989
2018-11-14 02:13:00,3.64673,2.99853,24.0813,0.29987
2018-11-14 02:14:00,3.6651,2.99853,24.29162,0.34985
2018-11-14 02:15:00,3.68078,2.99853,24.50194,0.39983
2018-11-14 02:16:00,3.69375,2.99853,24.50194,0.4498
2018-11-14 02:17:00,3.70572,2.99853,24.18646,0.49978
2018-11-14 02:18:00,3.71803,2.99853,24.29162,0.54976
2018-11-14 02:19:00,3.73101,2.99853,24.39678,0.59974
2018-11-14 02:20:00,3.74449,2.99853,24.50194,0.64972
2018-11-14 02:21:00,3.75798,2.99853,24.50194,0.69969
2018-11-14 02:22:00,3.77129,2.99853,24.29162,0.74967
2018-11-14 02:23:00,3.78461,2.99853,24.39678,0.79965
2018-11-14 02:24:00,3.79843,2.99853,24.50194,0.84963
2018-11-14 02:25:00,3.81344,2.99853,24.6071,0.89961
2018-11-14 02:26:00,3.82945,2.99853,24.6071,0.94958
2018-11-14 02:27:00,3.84664,3.00108,24.50194,0.99956
2018-11-14 02:28:00,3.86485,2.99853,24.50194,1.04954
2018-11-14 02:29:00,3.8839,2.99853,24.50194,1.09952
2018-11-14 02:30:00,3.90294,2.99853,24.6071,1.14949
2018-11-14 02:31:00,3.92199,2.99853,24.71226,1.19947
2018-11-14 02:32:00,3.94087,2.99853,24.6071,1.24945
2018-11-14 02:33:00,3.95924,2.99853,24.6071,1.29942
2018-11-14 02:34:00,3.97728,2.99853,24.6071,1.3494
2018-11-14 02:35:00,3.99464,2.99853,24.71226,1.39938
2018-11-14 02:36:00,4.0115,2.99853,24.71226,1.44936
2018-11-14 02:37:00,4.02819,2.99853,24.71226,1.49934
2018-11-14 02:38:00,4.04487,2.99853,24.71226,1.54932
2018-11-14 02:39:00,4.06173,2.99853,24.81741,1.59929
2018-11-14 02:40:00,4.07926,2.99853,24.81741,1.64927
2018-11-14 02:41:00,4.09814,2.99853,24.71226,1.69925
2018-11-14 02:42:00,4.11837,2.99853,24.81741,1.74923
2018-11-14 02:43:00,4.13978,2.99853,24.92257,1.79921
2018-11-14 02:44:00,4.16186,2.99853,24.92257,1.84919
2018-11-14 02:45:00,4.18394,2.99853,24.71226,1.89917
2018-11-14 02:46:00,4.19995,2.82485,24.71226,1.94875
2018-11-14 02:47:00,4.19995,2.45706,24.81741,1.99244
2018-11-14 02:48:00,4.19979,2.21697,24.81741,2.0313
2018-11-14 02:49:00,4.19979,2.04329,24.50194,2.06673
2018-11-14 02:50:00,4.19979,1.90792,24.50194,2.09959
2018-11-14 02:51:00,4.19979,1.79554,24.71226,2.1304
2018-11-14 02:52:00,4.19979,1.69849,24.50194,2.15949
2018-11-14 02:53:00,4.19979,1.60398,24.29162,2.18701
2018-11-14 02:54:00,4.19979,1.51714,24.29162,2.21302
2018-11-14 02:55:00,4.19979,1.43541,24.6071,2.23762
2018-11-14 02:56:00,4.19979,1.35368,24.39678,2.26084
2018-11-14 02:57:00,4.19979,1.26939,23.97615,2.2827
2018-11-14 02:58:00,4.19979,1.18511,24.0813,2.30315
2018-11-14 02:59:00,4.19979,1.10338,24.29162,2.32222
2018-11-14 03:00:00,4.19979,1.02165,24.29162,2.33993
2018-11-14 03:01:00,4.19979,0.93991,24.0813,2.35627
2018-11-14 03:02:00,4.19979,0.85818,23.97615,2.37125
2018-11-14 03:03:00,4.19979,0.779,23.97615,2.38489
2018-11-14 03:04:00,4.19979,0.70238,24.0813,2.39723
2018-11-14 03:05:00,4.19979,0.63342,23.97615,2.40837
2018-11-14 03:06:00,4.19979,0.56701,23.87099,2.41837
2018-11-14 03:07:00,4.19979,0.50827,23.76583,2.42732
2018-11-14 03:08:00,4.19979,0.45463,23.87099,2.43532
2018-11-14 03:09:00,4.19979,0.40355,23.97615,2.44244
2018-11-14 03:10:00,4.19979,0.36013,23.97615,2.44877
2018-11-14 03:11:00,4.19979,0.31671,23.87099,2.4544
2018-11-14 03:12:00,4.19979,0.28351,23.76583,2.4594
2018-11-14 03:13:00,4.19979,0.2503,23.76583,2.46385
2018-11-14 03:14:00,4.19979,0.22476,23.76583,2.46781
2018-11-14 03:15:00,4.19979,0.20177,23.87099,2.47135
2018-11-14 03:16:00,4.19979,0.17879,23.66067,2.47452
2018-11-14 03:17:00,4.19979,0.16091,23.55551,2.47737
2018-11-14 03:18:00,4.19979,0.14558,23.66067,2.47992
2018-11-14 03:19:00,4.19979,0.13026,23.87099,2.48222
2018-11-14 03:20:00,4.19979,0.11749,23.87099,2.48428
2018-11-14 03:21:00,4.19979,0.10727,23.66067,2.48615
2018-11-14 03:22:00,4.19979,0.09706,23.76583,2.48786
2018-11-14 03:23:00,4.19979,0.08939,23.87099,2.48942
2018-11-14 03:24:00,4.19979,0.08173,23.76583,2.49085
2018-11-14 03:25:00,4.19979,0.07407,23.76583,2.49215
2018-11-14 03:26:00,4.19979,0.06896,23.66067,2.49335
2018-11-14 03:27:00,4.19979,0.06385,23.87099,2.49445
2018-11-14 03:28:00,4.19979,0.05874,23.87099,2.49547
2018-11-14 03:29:00,4.19979,0.05364,23.76583,2.49641
2018-11-14 03:30:00,4.19979,0.05108,23.66067,2.49728
2018-11-14 03:31:00,4.19979,0.04853,23.66067,2.49771
2018-11-14 03:32:00,4.19692,0.0,23.87099,2.49771
2018-11-14 03:33:00,4.19608,0.0,18.61306,2.49771
2018-11-14 03:34:00,4.19523,0.0,15.35315,2.49771
2018-11-14 03:35:00,4.19439,0.0,13.56545,2.49771
2018-11-14 03:36:00,4.19389,0.0,12.40871,2.49771
2018-11-14 03:37:00,4.19338,0.0,11.88291,2.49771
2018-11-14 03:38:00,4.19304,0.0,11.35712,2.49771
2018-11-14 03:39:00,4.19254,0.0,10.93649,2.49771
2018-11-14 03:40:00,4.19237,0.0,10.62101,2.49771
2018-11-14 03:41:00,4.19203,0.0,10.30554,2.49771
2018-11-14 03:42:00,4.19186,0.0,10.09522,2.49771
2018-11-14 03:43:00,4.19169,0.0,9.99006,2.49771
2018-11-14 03:44:00,4.19153,0.0,9.8849,2.49771
2018-11-14 03:45:00,4.19136,0.0,9.77974,2.49771
2018-11-14 03:46:00,4.19119,0.0,9.56943,2.49771
2018-11-14 03:47:00,4.19102,0.0,9.46427,2.49771
2018-11-14 03:48:00,4.19102,0.0,9.56943,2.49771
2018-11-14 03:49:00,4.19085,0.0,9.46427,2.49771
2018-11-14 03:50:00,4.19085,0.0,9.46427,2.49771
2018-11-14 03:51:00,4.19068,0.0,9.35911,2.49771
2018-11-14 03:52:00,4.19068,0.0,9.46427,2.49771
2018-11-14 03:53:00,4.19051,0.0,9.35911,2.49771
2018-11-14 03:54:00,4.19035,0.0,9.35911,2.49771
2018-11-14 03:55:00,4.19035,0.0,9.25395,2.49771
2018-11-14 03:56:00,4.19018,0.0,9.25395,2.49771
2018-11-14 03:57:00,4.19018,0.0,9.25395,2.49771
2018-11-14 03:58:00,4.19001,0.0,9.14879,2.49771
2018-11-14 03:59:00,4.19001,0.0,9.25395,2.49771
2018-11-14 04:00:00,4.18984,0.0,9.14879,2.49771
2018-11-14 04:01:00,4.18984,0.0,9.14879,2.49771
2018-11-14 04:02:00,4.18967,0.0,9.25395,2.49771
2018-11-14 04:03:00,4.18967,0.0,9.25395,2.49771
2018-11-14 04:04:00,4.1895,0.0,9.14879,2.49771
2018-11-14 04:05:00,4.1895,0.0,9.14879,2.49771
2018-11-14 04:06:00,4.1895,0.0,9.25395,2.49771
2018-11-14 04:07:00,4.18933,0.0,9.04363,2.49771
2018-11-14 04:08:00,4.18917,0.0,9.04363,2.49771
2018-11-14 04:09:00,4.18917,0.0,9.14879,2.49771
2018-11-14 04:10:00,4.18917,0.0,9.25395,2.49771
2018-11-14 04:11:00,4.189,0.0,9.04363,2.49771
2018-11-14 04:12:00,4.189,0.0,9.25395,2.49771
2018-11-14 04:13:00,4.189,0.0,9.25395,2.49771
2018-11-14 04:14:00,4.189,0.0,8.93848,2.49771
2018-11-14 04:15:00,4.18883,0.0,8.83332,2.49771
2018-11-14 04:16:00,4.18866,0.0,9.14879,2.49771
2018-11-14 04:17:00,4.18866,0.0,9.25395,2.49771
2018-11-14 04:18:00,4.18866,0.0,9.25395,2.49771
2018-11-14 04:19:00,4.18849,0.0,9.04363,2.49771
2018-11-14 04:20:00,4.18849,0.0,9.04363,2.49771
2018-11-14 04:21:00,4.18849,0.0,9.14879,2.49771
2018-11-14 04:22:00,4.18849,0.0,9.14879,2.49771
2018-11-14 04:23:00,4.18832,0.0,9.14879,2.49771
2018-11-14 04:24:00,4.18832,0.0,9.04363,2.49771
2018-11-14 04:25:00,4.18815,0.0,9.04363,2.49771
2018-11-14 04:26:00,4.18815,0.0,9.14879,2.49771
2018-11-14 04:27:00,4.18815,0.0,9.14879,2.49771
2018-11-14 04:28:00,4.18799,0.0,9.04363,2.49771
2018-11-14 04:29:00,4.18799,0.0,9.14879,2.49771
2018-11-14 04:30:00,4.18799,0.0,9.14879,2.49771
2018-11-14 04:31:00,4.18782,0.0,9.25395,2.49771
2018-11-14 04:32:00,4.18782,0.0,8.93848,2.49771
2018-11-14 06:42:00,3.23694,0.0,10.72617,0.0
2018-11-14 06:43:00,3.23762,0.0,13.67061,0.0
2018-11-14 06:44:00,3.23812,0.0,17.14084,0.0
2018-11-14 06:45:00,3.23829,0.0,20.40076,0.0
2018-11-14 06:46:00,3.23863,0.0,22.39877,0.0
2018-11-14 06:47:00,3.2393,0.0,22.8194,0.0
2018-11-14 06:48:00,3.24032,0.0,21.24202,0.0
2018-11-14 06:49:00,3.2415,0.0,21.66266,0.0
2018-11-14 06:50:00,3.24251,0.0,22.18845,0.0
2018-11-14 06:51:00,3.24335,0.0,22.8194,0.0
2018-11-14 06:52:00,3.24419,0.0,23.45035,0.0
2018-11-14 06:53:00,3.24504,0.0,23.55551,0.0
2018-11-14 06:54:00,3.24605,0.0,23.45035,0.0
2018-11-14 06:55:00,3.24689,0.0,23.34519,0.0
2018-11-14 06:56:00,3.24773,0.0,23.13488,0.0
2018-11-14 06:57:00,3.24858,0.0,23.13488,0.0
2018-11-14 06:58:00,3.24925,0.0,23.45035,0.0
2018-11-14 06:59:00,3.24992,0.0,23.66067,0.0
2018-11-14 07:00:00,3.25043,0.0,23.76583,0.0
2018-11-14 07:01:00,3.2511,0.0,23.66067,0.0
2018-11-14 07:02:00,3.25178,0.0,23.55551,0.0
2018-11-14 07:03:00,3.25228,0.0,23.55551,0.0
2018-11-14 07:04:00,3.25296,0.0,23.45035,0.0
2018-11-14 07:05:00,3.25346,0.0,23.76583,0.0
2018-11-14 07:06:00,3.25397,0.0,23.76583,0.0
2018-11-14 07:07:00,3.25448,0.0,23.66067,0.0
